timestamp,cpu,ram,disco,qtd_processos,mac,modelo,idEmpresa
2025-10-30_14-02-19,17.2,87.4,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-37,6.9,85.5,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-55,6.0,84.6,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-03-13,6.7,84.4,47.7,265,245205694268435,Modelo XPTO,1
2025-10-30_14-03-31,8.8,84.1,47.7,266,245205694268435,Modelo XPTO,1
2025-10-30_14-03-49,5.5,84.0,47.7,266,245205694268435,Modelo XPTO,1
2025-10-30_14-04-07,6.2,83.8,47.7,265,245205694268435,Modelo XPTO,1
2025-10-30_14-04-25,8.7,84.3,47.7,263,245205694268435,Modelo XPTO,1
2025-10-30_14-04-44,9.2,85.3,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-01-41,13.7,85.3,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-00,12.1,86.0,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-19,17.2,87.4,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-37,6.9,85.5,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-55,6.0,84.6,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-03-13,6.7,84.4,47.7,265,245205694268435,Modelo XPTO,1
2025-10-30_14-03-31,8.8,84.1,47.7,266,245205694268435,Modelo XPTO,1
2025-10-30_14-03-49,5.5,84.0,47.7,266,245205694268435,Modelo XPTO,1
2025-10-30_14-04-07,6.2,83.8,47.7,265,245205694268435,Modelo XPTO,1
2025-10-30_14-04-25,8.7,84.3,47.7,263,245205694268435,Modelo XPTO,1
2025-10-30_14-04-44,9.2,85.3,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-05-03,12.6,81.5,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-01-41,13.7,85.3,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-00,12.1,86.0,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-19,17.2,87.4,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-37,6.9,85.5,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-55,6.0,84.6,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-03-13,6.7,84.4,47.7,265,245205694268435,Modelo XPTO,1
2025-10-30_14-03-31,8.8,84.1,47.7,266,245205694268435,Modelo XPTO,1
2025-10-30_14-03-49,5.5,84.0,47.7,266,245205694268435,Modelo XPTO,1
2025-10-30_14-04-07,6.2,83.8,47.7,265,245205694268435,Modelo XPTO,1
2025-10-30_14-04-25,8.7,84.3,47.7,263,245205694268435,Modelo XPTO,1
2025-10-30_14-04-44,9.2,85.3,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-05-03,12.6,81.5,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-05-21,9.0,80.2,47.7,263,245205694268435,Modelo XPTO,1
2025-10-30_14-01-41,13.7,85.3,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-00,12.1,86.0,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-19,17.2,87.4,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-37,6.9,85.5,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-55,6.0,84.6,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-03-13,6.7,84.4,47.7,265,245205694268435,Modelo XPTO,1
2025-10-30_14-03-31,8.8,84.1,47.7,266,245205694268435,Modelo XPTO,1
2025-10-30_14-03-49,5.5,84.0,47.7,266,245205694268435,Modelo XPTO,1
2025-10-30_14-04-07,6.2,83.8,47.7,265,245205694268435,Modelo XPTO,1
2025-10-30_14-04-25,8.7,84.3,47.7,263,245205694268435,Modelo XPTO,1
2025-10-30_14-04-44,9.2,85.3,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-05-03,12.6,81.5,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-05-21,9.0,80.2,47.7,263,245205694268435,Modelo XPTO,1
2025-10-30_14-05-40,13.8,58.5,47.4,240,245205694268435,Modelo XPTO,1
2025-10-30_14-01-41,13.7,85.3,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-00,12.1,86.0,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-19,17.2,87.4,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-37,6.9,85.5,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-55,6.0,84.6,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-03-13,6.7,84.4,47.7,265,245205694268435,Modelo XPTO,1
2025-10-30_14-03-31,8.8,84.1,47.7,266,245205694268435,Modelo XPTO,1
2025-10-30_14-03-49,5.5,84.0,47.7,266,245205694268435,Modelo XPTO,1
2025-10-30_14-04-07,6.2,83.8,47.7,265,245205694268435,Modelo XPTO,1
2025-10-30_14-04-25,8.7,84.3,47.7,263,245205694268435,Modelo XPTO,1
2025-10-30_14-04-44,9.2,85.3,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-05-03,12.6,81.5,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-05-21,9.0,80.2,47.7,263,245205694268435,Modelo XPTO,1
2025-10-30_14-05-40,13.8,58.5,47.4,240,245205694268435,Modelo XPTO,1
2025-10-30_14-05-56,8.1,58.5,47.4,240,245205694268435,Modelo XPTO,1
2025-10-30_14-01-41,13.7,85.3,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-00,12.1,86.0,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-19,17.2,87.4,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-37,6.9,85.5,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-55,6.0,84.6,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-03-13,6.7,84.4,47.7,265,245205694268435,Modelo XPTO,1
2025-10-30_14-03-31,8.8,84.1,47.7,266,245205694268435,Modelo XPTO,1
2025-10-30_14-03-49,5.5,84.0,47.7,266,245205694268435,Modelo XPTO,1
2025-10-30_14-04-07,6.2,83.8,47.7,265,245205694268435,Modelo XPTO,1
2025-10-30_14-04-25,8.7,84.3,47.7,263,245205694268435,Modelo XPTO,1
2025-10-30_14-04-44,9.2,85.3,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-05-03,12.6,81.5,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-05-21,9.0,80.2,47.7,263,245205694268435,Modelo XPTO,1
2025-10-30_14-05-40,13.8,58.5,47.4,240,245205694268435,Modelo XPTO,1
2025-10-30_14-05-56,8.1,58.5,47.4,240,245205694268435,Modelo XPTO,1
2025-10-30_14-06-12,9.9,58.5,47.4,238,245205694268435,Modelo XPTO,1
2025-10-30_14-01-41,13.7,85.3,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-00,12.1,86.0,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-19,17.2,87.4,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-37,6.9,85.5,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-02-55,6.0,84.6,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-03-13,6.7,84.4,47.7,265,245205694268435,Modelo XPTO,1
2025-10-30_14-03-31,8.8,84.1,47.7,266,245205694268435,Modelo XPTO,1
2025-10-30_14-03-49,5.5,84.0,47.7,266,245205694268435,Modelo XPTO,1
2025-10-30_14-04-07,6.2,83.8,47.7,265,245205694268435,Modelo XPTO,1
2025-10-30_14-04-25,8.7,84.3,47.7,263,245205694268435,Modelo XPTO,1
2025-10-30_14-04-44,9.2,85.3,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-05-03,12.6,81.5,47.7,264,245205694268435,Modelo XPTO,1
2025-10-30_14-05-21,9.0,80.2,47.7,263,245205694268435,Modelo XPTO,1
2025-10-30_14-05-40,13.8,58.5,47.4,240,245205694268435,Modelo XPTO,1
2025-10-30_14-05-56,8.1,58.5,47.4,240,245205694268435,Modelo XPTO,1
2025-10-30_14-06-12,9.9,58.5,47.4,238,245205694268435,Modelo XPTO,1
2025-10-30_14-06-29,13.1,63.7,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-06-49,25.8,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-06-49,25.8,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-09,24.2,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-06-49,25.8,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-09,24.2,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-29,21.2,68.7,47.4,243,245205694268435,Modelo XPTO,1
2025-10-30_14-06-49,25.8,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-09,24.2,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-29,21.2,68.7,47.4,243,245205694268435,Modelo XPTO,1
2025-10-30_14-07-51,53.1,82.5,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-06-49,25.8,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-09,24.2,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-29,21.2,68.7,47.4,243,245205694268435,Modelo XPTO,1
2025-10-30_14-07-51,53.1,82.5,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-08-15,54.8,82.1,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-06-49,25.8,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-09,24.2,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-29,21.2,68.7,47.4,243,245205694268435,Modelo XPTO,1
2025-10-30_14-07-51,53.1,82.5,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-08-15,54.8,82.1,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-08-40,52.9,82.2,47.7,254,245205694268435,Modelo XPTO,1
2025-10-30_14-06-49,25.8,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-09,24.2,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-29,21.2,68.7,47.4,243,245205694268435,Modelo XPTO,1
2025-10-30_14-07-51,53.1,82.5,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-08-15,54.8,82.1,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-08-40,52.9,82.2,47.7,254,245205694268435,Modelo XPTO,1
2025-10-30_14-09-01,51.8,82.3,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-06-49,25.8,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-09,24.2,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-29,21.2,68.7,47.4,243,245205694268435,Modelo XPTO,1
2025-10-30_14-07-51,53.1,82.5,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-08-15,54.8,82.1,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-08-40,52.9,82.2,47.7,254,245205694268435,Modelo XPTO,1
2025-10-30_14-09-01,51.8,82.3,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-09-22,53.8,82.0,47.7,252,245205694268435,Modelo XPTO,1
2025-10-30_14-06-49,25.8,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-09,24.2,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-29,21.2,68.7,47.4,243,245205694268435,Modelo XPTO,1
2025-10-30_14-07-51,53.1,82.5,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-08-15,54.8,82.1,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-08-40,52.9,82.2,47.7,254,245205694268435,Modelo XPTO,1
2025-10-30_14-09-01,51.8,82.3,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-09-22,53.8,82.0,47.7,252,245205694268435,Modelo XPTO,1
2025-10-30_14-09-43,52.5,82.2,47.7,252,245205694268435,Modelo XPTO,1
2025-10-30_14-06-49,25.8,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-09,24.2,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-29,21.2,68.7,47.4,243,245205694268435,Modelo XPTO,1
2025-10-30_14-07-51,53.1,82.5,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-08-15,54.8,82.1,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-08-40,52.9,82.2,47.7,254,245205694268435,Modelo XPTO,1
2025-10-30_14-09-01,51.8,82.3,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-09-22,53.8,82.0,47.7,252,245205694268435,Modelo XPTO,1
2025-10-30_14-09-43,52.5,82.2,47.7,252,245205694268435,Modelo XPTO,1
2025-10-30_14-10-05,67.7,82.0,47.7,252,245205694268435,Modelo XPTO,1
2025-10-30_14-06-49,25.8,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-09,24.2,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-29,21.2,68.7,47.4,243,245205694268435,Modelo XPTO,1
2025-10-30_14-07-51,53.1,82.5,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-08-15,54.8,82.1,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-08-40,52.9,82.2,47.7,254,245205694268435,Modelo XPTO,1
2025-10-30_14-09-01,51.8,82.3,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-09-22,53.8,82.0,47.7,252,245205694268435,Modelo XPTO,1
2025-10-30_14-09-43,52.5,82.2,47.7,252,245205694268435,Modelo XPTO,1
2025-10-30_14-10-05,67.7,82.0,47.7,252,245205694268435,Modelo XPTO,1
2025-10-30_14-10-30,75.4,81.1,47.7,251,245205694268435,Modelo XPTO,1
2025-10-30_14-06-49,25.8,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-09,24.2,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-29,21.2,68.7,47.4,243,245205694268435,Modelo XPTO,1
2025-10-30_14-07-51,53.1,82.5,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-08-15,54.8,82.1,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-08-40,52.9,82.2,47.7,254,245205694268435,Modelo XPTO,1
2025-10-30_14-09-01,51.8,82.3,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-09-22,53.8,82.0,47.7,252,245205694268435,Modelo XPTO,1
2025-10-30_14-09-43,52.5,82.2,47.7,252,245205694268435,Modelo XPTO,1
2025-10-30_14-10-05,67.7,82.0,47.7,252,245205694268435,Modelo XPTO,1
2025-10-30_14-10-30,75.4,81.1,47.7,251,245205694268435,Modelo XPTO,1
2025-10-30_14-11-01,69.0,82.1,47.7,251,245205694268435,Modelo XPTO,1
2025-10-30_14-06-49,25.8,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-09,24.2,71.1,47.4,244,245205694268435,Modelo XPTO,1
2025-10-30_14-07-29,21.2,68.7,47.4,243,245205694268435,Modelo XPTO,1
2025-10-30_14-07-51,53.1,82.5,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-08-15,54.8,82.1,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-08-40,52.9,82.2,47.7,254,245205694268435,Modelo XPTO,1
2025-10-30_14-09-01,51.8,82.3,47.7,253,245205694268435,Modelo XPTO,1
2025-10-30_14-09-22,53.8,82.0,47.7,252,245205694268435,Modelo XPTO,1
2025-10-30_14-09-43,52.5,82.2,47.7,252,245205694268435,Modelo XPTO,1
2025-10-30_14-10-05,67.7,82.0,47.7,252,245205694268435,Modelo XPTO,1
2025-10-30_14-10-30,75.4,81.1,47.7,251,245205694268435,Modelo XPTO,1
2025-10-30_14-11-01,69.0,82.1,47.7,251,245205694268435,Modelo XPTO,1
2025-10-30_14-11-32,71.4,81.6,47.7,250,245205694268435,Modelo XPTO,1
2025-10-30_14-12-03,71.9,82.4,47.7,250,245205694268435,Modelo XPTO,1
2025-10-30_14-12-03,71.9,82.4,47.7,250,245205694268435,Modelo XPTO,1
2025-10-30_14-12-43,72.6,81.7,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-12-03,71.9,82.4,47.7,250,245205694268435,Modelo XPTO,1
2025-10-30_14-12-43,72.6,81.7,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-13-10,72.1,81.9,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-12-03,71.9,82.4,47.7,250,245205694268435,Modelo XPTO,1
2025-10-30_14-12-43,72.6,81.7,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-13-10,72.1,81.9,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-13-43,63.3,81.8,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-12-03,71.9,82.4,47.7,250,245205694268435,Modelo XPTO,1
2025-10-30_14-12-43,72.6,81.7,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-13-10,72.1,81.9,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-13-43,63.3,81.8,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-14-11,74.6,81.8,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-12-03,71.9,82.4,47.7,250,245205694268435,Modelo XPTO,1
2025-10-30_14-12-43,72.6,81.7,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-13-10,72.1,81.9,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-13-43,63.3,81.8,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-14-11,74.6,81.8,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-14-43,70.5,81.7,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-12-03,71.9,82.4,47.7,250,245205694268435,Modelo XPTO,1
2025-10-30_14-12-43,72.6,81.7,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-13-10,72.1,81.9,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-13-43,63.3,81.8,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-14-11,74.6,81.8,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-14-43,70.5,81.7,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-15-05,62.2,81.4,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-12-03,71.9,82.4,47.7,250,245205694268435,Modelo XPTO,1
2025-10-30_14-12-43,72.6,81.7,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-13-10,72.1,81.9,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-13-43,63.3,81.8,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-14-11,74.6,81.8,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-14-43,70.5,81.7,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-15-05,62.2,81.4,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-15-27,56.7,80.5,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-12-03,71.9,82.4,47.7,250,245205694268435,Modelo XPTO,1
2025-10-30_14-12-43,72.6,81.7,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-13-10,72.1,81.9,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-13-43,63.3,81.8,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-14-11,74.6,81.8,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-14-43,70.5,81.7,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-15-05,62.2,81.4,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-15-27,56.7,80.5,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-15-49,55.7,80.4,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-12-03,71.9,82.4,47.7,250,245205694268435,Modelo XPTO,1
2025-10-30_14-12-43,72.6,81.7,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-13-10,72.1,81.9,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-13-43,63.3,81.8,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-14-11,74.6,81.8,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-14-43,70.5,81.7,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-15-05,62.2,81.4,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-15-27,56.7,80.5,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-15-49,55.7,80.4,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-16-10,56.4,80.3,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-12-03,71.9,82.4,47.7,250,245205694268435,Modelo XPTO,1
2025-10-30_14-12-43,72.6,81.7,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-13-10,72.1,81.9,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-13-43,63.3,81.8,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-14-11,74.6,81.8,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-14-43,70.5,81.7,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-15-05,62.2,81.4,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-15-27,56.7,80.5,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-15-49,55.7,80.4,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-16-10,56.4,80.3,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-16-32,54.2,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-12-03,71.9,82.4,47.7,250,245205694268435,Modelo XPTO,1
2025-10-30_14-12-43,72.6,81.7,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-13-10,72.1,81.9,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-13-43,63.3,81.8,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-14-11,74.6,81.8,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-14-43,70.5,81.7,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-15-05,62.2,81.4,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-15-27,56.7,80.5,47.7,249,245205694268435,Modelo XPTO,1
2025-10-30_14-15-49,55.7,80.4,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-16-10,56.4,80.3,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-16-32,54.2,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-16-55,53.7,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-16,53.2,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-16,53.2,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-37,53.1,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-16,53.2,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-37,53.1,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-58,55.3,80.0,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-17-16,53.2,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-37,53.1,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-58,55.3,80.0,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-18-20,55.1,80.0,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-17-16,53.2,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-37,53.1,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-58,55.3,80.0,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-18-20,55.1,80.0,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-18-42,55.4,80.8,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-17-16,53.2,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-37,53.1,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-58,55.3,80.0,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-18-20,55.1,80.0,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-18-42,55.4,80.8,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-19-04,55.4,79.9,47.7,245,245205694268435,Modelo XPTO,1
2025-10-30_14-17-16,53.2,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-37,53.1,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-58,55.3,80.0,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-18-20,55.1,80.0,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-18-42,55.4,80.8,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-19-04,55.4,79.9,47.7,245,245205694268435,Modelo XPTO,1
2025-10-30_14-19-27,55.6,80.0,47.7,246,245205694268435,Modelo XPTO,1
2025-10-30_14-17-16,53.2,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-37,53.1,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-58,55.3,80.0,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-18-20,55.1,80.0,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-18-42,55.4,80.8,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-19-04,55.4,79.9,47.7,245,245205694268435,Modelo XPTO,1
2025-10-30_14-19-27,55.6,80.0,47.7,246,245205694268435,Modelo XPTO,1
2025-10-30_14-19-49,57.0,80.0,47.7,246,245205694268435,Modelo XPTO,1
2025-10-30_14-17-16,53.2,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-37,53.1,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-58,55.3,80.0,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-18-20,55.1,80.0,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-18-42,55.4,80.8,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-19-04,55.4,79.9,47.7,245,245205694268435,Modelo XPTO,1
2025-10-30_14-19-27,55.6,80.0,47.7,246,245205694268435,Modelo XPTO,1
2025-10-30_14-19-49,57.0,80.0,47.7,246,245205694268435,Modelo XPTO,1
2025-10-30_14-20-13,57.3,79.2,47.7,246,245205694268435,Modelo XPTO,1
2025-10-30_14-17-16,53.2,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-37,53.1,80.0,47.7,248,245205694268435,Modelo XPTO,1
2025-10-30_14-17-58,55.3,80.0,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-18-20,55.1,80.0,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-18-42,55.4,80.8,47.7,247,245205694268435,Modelo XPTO,1
2025-10-30_14-19-04,55.4,79.9,47.7,245,245205694268435,Modelo XPTO,1
2025-10-30_14-19-27,55.6,80.0,47.7,246,245205694268435,Modelo XPTO,1
